,id,name,description,series,price,builtInEmote,copyrightedAudio,upcoming,reactive,releaseDate,lastAppearance,interest,video,audio,path,gameplayTags,apiTags,battlepass,type.id,type.name,rarity.id,rarity.name,added.date,added.version,images.icon,images.featured,images.background,images.icon_background,images.full_background,juno.icon,beans.icon,set.id,set.name,set.partOf,battlepass.season,battlepass.tier,battlepass.page,battlepass.type,battlepass.displayText.chapter,battlepass.displayText.season,battlepass.displayText.chapterSeason,battlepass.battlePassName,set,series.id,series.name,builtInEmote.id,builtInEmote.type.id,builtInEmote.type.name,builtInEmote.name,builtInEmote.description,builtInEmote.rarity.id,builtInEmote.rarity.name,builtInEmote.series,builtInEmote.images.icon,builtInEmote.images.featured,builtInEmote.images.background,builtInEmote.images.icon_background,builtInEmote.images.full_background,builtInEmote.video,builtInEmote.series.id,builtInEmote.series.name
284,EID_KPopDance02,Smooth Moves,Make them swoon.,,800,,False,False,False,2018-10-01,2025-06-24,0.17,,,/Game/Athena/Items/Cosmetics/Dances/EID_KPopDance02,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.6']","['emoteDuration:9.60', 'emoteLoop']",,emote,Emote,Epic,Epic,2018-09-27,6.0,https://media.fortniteapi.io/images/9d06343-7236183-111edc2-13044c0/transparent.png,https://media.fortniteapi.io/images/9d06343-7236183-111edc2-13044c0/full_featured.png,https://media.fortniteapi.io/images/cosmetics/9d06343-7236183-111edc2-13044c0/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9d06343-7236183-111edc2-13044c0/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9d06343-7236183-111edc2-13044c0/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,EID_EasternBloc,Squat Kick,Don't skip leg day.,,800,,False,False,False,2018-04-28,2025-12-13,0.09,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_EasternBloc,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.3']","['emoteDuration:11.63', 'emoteLoop']",,emote,Emote,Epic,Epic,2018-02-22,3.0.0,https://media.fortniteapi.io/images/5059c53-18e761f-0f4b3d5-29a0703/transparent.png,https://media.fortniteapi.io/images/5059c53-18e761f-0f4b3d5-29a0703/full_featured.png,https://media.fortniteapi.io/images/cosmetics/5059c53-18e761f-0f4b3d5-29a0703/v2/background.png,https://media.fortniteapi.io/images/cosmetics/5059c53-18e761f-0f4b3d5-29a0703/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/5059c53-18e761f-0f4b3d5-29a0703/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,EID_PopDance01,Star Power,No autographs please.,,800,,False,False,False,2018-05-17,2025-11-23,0.05,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_PopDance01,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.4']","['emoteDuration:8.00', 'emoteLoop']",,emote,Emote,Epic,Epic,2018-05-01,4.0,https://media.fortniteapi.io/images/7e4e557-8f66036-63e8608-e5eb592/transparent.png,https://media.fortniteapi.io/images/7e4e557-8f66036-63e8608-e5eb592/full_featured.png,https://media.fortniteapi.io/images/cosmetics/7e4e557-8f66036-63e8608-e5eb592/v2/background.png,https://media.fortniteapi.io/images/cosmetics/7e4e557-8f66036-63e8608-e5eb592/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/7e4e557-8f66036-63e8608-e5eb592/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,EID_Robot,The Robot,Execute dance sequence.,,0,,False,False,False,,,0.07,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Robot,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.Season3.BattlePass.Paid', 'Cosmetics.Filter.Season.3']","['emoteDuration:9.83', 'emoteLoop']",,emote,Emote,Epic,Epic,2018-02-22,3.0.0,https://media.fortniteapi.io/images/b2200c7-055a22b-9806cd7-182414a/transparent.png,,https://media.fortniteapi.io/images/cosmetics/b2200c7-055a22b-9806cd7-182414a/v2/background.png,https://media.fortniteapi.io/images/cosmetics/b2200c7-055a22b-9806cd7-182414a/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/b2200c7-055a22b-9806cd7-182414a/v2/info.en.png,,,,,,3.0,95.0,,paid,Chapter 1,Season 3,Chapter 1 - Season 3,Battle Pass,,,,,,,,,,,,,,,,,,,
288,EID_KPopDance01,True Heart,<3,,800,,False,False,False,2018-07-07,2025-11-14,0.2,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_KPopDance01,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.4']","['emoteDuration:7.67', 'emoteLoop']",,emote,Emote,Epic,Epic,2018-05-01,4.0,https://media.fortniteapi.io/images/4263869-0d9c4a8-bd34d13-fbe2280/transparent.png,https://media.fortniteapi.io/images/4263869-0d9c4a8-bd34d13-fbe2280/full_featured.png,https://media.fortniteapi.io/images/cosmetics/4263869-0d9c4a8-bd34d13-fbe2280/v2/background.png,https://media.fortniteapi.io/images/cosmetics/4263869-0d9c4a8-bd34d13-fbe2280/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/4263869-0d9c4a8-bd34d13-fbe2280/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,EID_Everytime,Vivacious,Never stop dancing.,,800,,False,False,False,2018-09-15,2025-07-18,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Everytime,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.5']","['emoteDuration:9.47', 'emoteLoop']",,emote,Emote,Epic,Epic,2018-07-11,4.5-CU,https://media.fortniteapi.io/images/17a9680-53c0411-3660df9-b17ad3c/transparent.png,https://media.fortniteapi.io/images/17a9680-53c0411-3660df9-b17ad3c/full_featured.png,https://media.fortniteapi.io/images/cosmetics/17a9680-53c0411-3660df9-b17ad3c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/17a9680-53c0411-3660df9-b17ad3c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/17a9680-53c0411-3660df9-b17ad3c/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,EID_Accolades,Accolades,Soak it all in.,,500,,False,False,False,2018-12-26,2025-06-21,0.01,,,/Game/Athena/Items/Cosmetics/Dances/EID_Accolades,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Phoebe.Cosmetic.Minus.Zone2', 'Phoebe.Cosmetic.Minus.Zone1', 'Cosmetics.Filter.Season.7']","['emoteDuration:7.57', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-12-06,7.00,https://media.fortniteapi.io/images/33d02b8-acf5c77-5aa6c50-43d6f2b/transparent.png,https://media.fortniteapi.io/images/33d02b8-acf5c77-5aa6c50-43d6f2b/full_featured.png,https://media.fortniteapi.io/images/cosmetics/33d02b8-acf5c77-5aa6c50-43d6f2b/v2/background.png,https://media.fortniteapi.io/images/cosmetics/33d02b8-acf5c77-5aa6c50-43d6f2b/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/33d02b8-acf5c77-5aa6c50-43d6f2b/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,EID_ArmUpDance,Backstroke,Put your back into it.,,500,,False,False,False,2018-12-15,2025-10-04,0.04,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_ArmUpDance,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.7']","['emoteDuration:5.03', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-12-06,7.00,https://media.fortniteapi.io/images/b48ae59-2b253a7-11c2d8d-319e0d9/transparent.png,https://media.fortniteapi.io/images/b48ae59-2b253a7-11c2d8d-319e0d9/full_featured.png,https://media.fortniteapi.io/images/cosmetics/b48ae59-2b253a7-11c2d8d-319e0d9/v2/background.png,https://media.fortniteapi.io/images/cosmetics/b48ae59-2b253a7-11c2d8d-319e0d9/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/b48ae59-2b253a7-11c2d8d-319e0d9/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,EID_Basketball,Baller,Show off your moves.,,500,,False,False,False,2018-06-02,2025-06-14,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Basketball,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.4']","['emoteDuration:6.23', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-05-01,4.0,https://media.fortniteapi.io/images/540ed07-253d3d2-26898f1-65f7d56/transparent.png,https://media.fortniteapi.io/images/540ed07-253d3d2-26898f1-65f7d56/full_featured.png,https://media.fortniteapi.io/images/cosmetics/540ed07-253d3d2-26898f1-65f7d56/v2/background.png,https://media.fortniteapi.io/images/cosmetics/540ed07-253d3d2-26898f1-65f7d56/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/540ed07-253d3d2-26898f1-65f7d56/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,EID_BestMates,Best Mates,Who's your best mate?,,0,,False,False,False,,,0.12,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_BestMates,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.Season3.BattlePass.Paid', 'Cosmetics.Filter.Season.3', 'Cosmetics.UserFacingFlags.Emote.Traversal']","['emoteDuration:0.53', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-02-22,3.0.0,,,,,,,,,,,3.0,63.0,,paid,Chapter 1,Season 3,Chapter 1 - Season 3,Battle Pass,,,,,,,,,,,,,,,,,,,
481,EID_HeadShake,Bobbin',Really get into it.,,500,,False,False,False,2019-02-01,2025-10-26,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_HeadShake,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.7']","['emoteDuration:1.83', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-12-06,7.00,https://media.fortniteapi.io/images/8392e3b-6cdd480-838563e-4c4ce43/transparent.png,https://media.fortniteapi.io/images/8392e3b-6cdd480-838563e-4c4ce43/full_featured.png,https://media.fortniteapi.io/images/cosmetics/8392e3b-6cdd480-838563e-4c4ce43/v2/background.png,https://media.fortniteapi.io/images/cosmetics/8392e3b-6cdd480-838563e-4c4ce43/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/8392e3b-6cdd480-838563e-4c4ce43/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,EID_AfroHouse,Bombastic,Step up and show 'em what you've got.,,500,,False,False,False,2018-11-26,2025-10-15,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_AfroHouse,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.6']","['emoteDuration:3.70', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-09-27,6.0,https://media.fortniteapi.io/images/50975af-5c877b5-1f795ae-5c20751/transparent.png,,https://media.fortniteapi.io/images/cosmetics/50975af-5c877b5-1f795ae-5c20751/v2/background.png,https://media.fortniteapi.io/images/cosmetics/50975af-5c877b5-1f795ae-5c20751/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/50975af-5c877b5-1f795ae-5c20751/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,EID_Boneless,Boneless,Beyond bendy.,,500,,False,False,False,2018-05-06,2025-10-18,0.05,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Boneless,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.4', 'Emote.Mech.Disabled.Design']","['emoteDuration:3.20', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-05-01,4.0,https://media.fortniteapi.io/images/341b0a0-6a97062-2e0f251-e2b1e26/transparent.png,https://media.fortniteapi.io/images/341b0a0-6a97062-2e0f251-e2b1e26/full_featured.png,https://media.fortniteapi.io/images/cosmetics/341b0a0-6a97062-2e0f251-e2b1e26/v2/background.png,https://media.fortniteapi.io/images/cosmetics/341b0a0-6a97062-2e0f251-e2b1e26/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/341b0a0-6a97062-2e0f251-e2b1e26/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,EID_Texting,Busy,I'll be with you in just a moment.,,500,,False,False,False,2018-11-05,2025-11-25,0.03,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Texting,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Phoebe.Cosmetic.Minus.Zone2', 'Phoebe.Cosmetic.Minus.Zone1', 'Cosmetics.Filter.Season.6']","['emoteDuration:10.83', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-09-27,6.0,https://media.fortniteapi.io/images/1de2326-5a1147c-f695b0e-f41326c/transparent.png,https://media.fortniteapi.io/images/1de2326-5a1147c-f695b0e-f41326c/full_featured.png,https://media.fortniteapi.io/images/cosmetics/1de2326-5a1147c-f695b0e-f41326c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/1de2326-5a1147c-f695b0e-f41326c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/1de2326-5a1147c-f695b0e-f41326c/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,EID_Calculated,Calculated,Think about it.,,0,,False,False,False,,,0.03,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Calculated,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.Season5.BattlePass.Free', 'Phoebe.Cosmetic.Minus.Zone2', 'Phoebe.Cosmetic.Minus.Zone1', 'Cosmetics.Filter.Season.5']",['emoteDuration:3.06'],,emote,Emote,Rare,RARE,2018-07-11,4.5-CU,https://media.fortniteapi.io/images/55e56ff-c0770e5-cd154df-502b1ae/transparent.png,,https://media.fortniteapi.io/images/cosmetics/55e56ff-c0770e5-cd154df-502b1ae/v2/background.png,https://media.fortniteapi.io/images/cosmetics/55e56ff-c0770e5-cd154df-502b1ae/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/55e56ff-c0770e5-cd154df-502b1ae/v2/info.en.png,,,,,,5.0,46.0,,free,Chapter 1,Season 5,Chapter 1 - Season 5,Battle Pass,,,,,,,,,,,,,,,,,,,
486,EID_Capoeira,Capoeira,Are you ready to dance with danger?,,500,,False,False,False,2018-08-25,2025-10-03,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Capoeira,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.5', 'Emote.Mech.Disabled.Design']","['emoteDuration:4.87', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-07-11,4.5-CU,https://media.fortniteapi.io/images/7ebcbed-96a7d5b-019b204-957700e/transparent.png,https://media.fortniteapi.io/images/7ebcbed-96a7d5b-019b204-957700e/full_featured.png,https://media.fortniteapi.io/images/cosmetics/7ebcbed-96a7d5b-019b204-957700e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/7ebcbed-96a7d5b-019b204-957700e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/7ebcbed-96a7d5b-019b204-957700e/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,EID_Kittycat,Cat Flip,Show your catlike reflexes.,,0,,False,False,False,,,0.02,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Kittycat,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.Season7.BattlePass.Paid', 'Cosmetics.Set.NeonCat', 'Cosmetics.Filter.Season.7', 'Emote.Mech.Disabled.Design']",['emoteDuration:11.16'],,emote,Emote,Rare,RARE,2018-12-06,7.00,https://media.fortniteapi.io/images/e46c23f-2b5dd5f-f93e1e2-ca40820/transparent.png,,https://media.fortniteapi.io/images/cosmetics/e46c23f-2b5dd5f-f93e1e2-ca40820/v2/background.png,https://media.fortniteapi.io/images/cosmetics/e46c23f-2b5dd5f-f93e1e2-ca40820/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/e46c23f-2b5dd5f-f93e1e2-ca40820/v2/info.en.png,,,NeonCat,Lynx,Part of the Lynx set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,EID_Chicken,Chicken,Top of the pecking order.,,500,,False,False,False,2018-05-14,2025-10-21,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Chicken,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Phoebe.Cosmetic.Minus.Zone2', 'Phoebe.Cosmetic.Minus.Zone1', 'Cosmetics.Filter.Season.4']","['emoteDuration:3.60', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-05-01,4.0,https://media.fortniteapi.io/images/4026ebb-cf9e1cd-f7c3e77-063dfc9/transparent.png,https://media.fortniteapi.io/images/4026ebb-cf9e1cd-f7c3e77-063dfc9/full_featured.png,https://media.fortniteapi.io/images/cosmetics/4026ebb-cf9e1cd-f7c3e77-063dfc9/v2/background.png,https://media.fortniteapi.io/images/cosmetics/4026ebb-cf9e1cd-f7c3e77-063dfc9/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/4026ebb-cf9e1cd-f7c3e77-063dfc9/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,EID_Jammin,Clean Groove,Dust off your best moves.,,500,,False,False,False,2018-12-29,2025-10-27,0.02,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Jammin,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.7', 'Emote.Mech.Disabled.Design']","['emoteDuration:7.00', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-12-06,7.00,https://media.fortniteapi.io/images/113434a-c8ae177-677fb36-35d4b80/transparent.png,https://media.fortniteapi.io/images/113434a-c8ae177-677fb36-35d4b80/full_featured.png,https://media.fortniteapi.io/images/cosmetics/113434a-c8ae177-677fb36-35d4b80/v2/background.png,https://media.fortniteapi.io/images/cosmetics/113434a-c8ae177-677fb36-35d4b80/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/113434a-c8ae177-677fb36-35d4b80/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,EID_Confused,Confused,Seriously. What happened?,,500,,False,False,False,2018-04-21,2025-10-09,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Confused,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Phoebe.Cosmetic.Minus.Zone2', 'Phoebe.Cosmetic.Minus.Zone1', 'Cosmetics.Filter.Season.3']",['emoteDuration:6.97'],,emote,Emote,Rare,RARE,2018-02-22,3.0.0,https://media.fortniteapi.io/images/1f8a9f7-72b50b3-634e994-1d4ba33/transparent.png,https://media.fortniteapi.io/images/1f8a9f7-72b50b3-634e994-1d4ba33/full_featured.png,https://media.fortniteapi.io/images/cosmetics/1f8a9f7-72b50b3-634e994-1d4ba33/v2/background.png,https://media.fortniteapi.io/images/cosmetics/1f8a9f7-72b50b3-634e994-1d4ba33/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/1f8a9f7-72b50b3-634e994-1d4ba33/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,EID_Conga,Conga,Get in line.,,0,,False,False,False,,,0.08,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Conga,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.Season8.BattlePass.Paid', 'Cosmetics.UserFacingFlags.Emote.Traversal', 'Cosmetics.Filter.Season.8']","['emoteDuration:7.87', 'emoteLoop']",,emote,Emote,Rare,RARE,2019-02-28,8.00,,,,,,,,,,,8.0,31.0,,paid,Chapter 1,Season 8,Chapter 1 - Season 8,Battle Pass,,,,,,,,,,,,,,,,,,,
492,EID_CrazyFeet,Crazy Feet,Wild and crazy feet!,,500,,False,False,False,2018-11-22,2025-07-01,0.01,,,/Game/Athena/Items/Cosmetics/Dances/EID_CrazyFeet,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.6']","['emoteDuration:4.58', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-09-27,6.0,https://media.fortniteapi.io/images/b6468a2-8d5f9bd-1385673-07f969a/transparent.png,https://media.fortniteapi.io/images/b6468a2-8d5f9bd-1385673-07f969a/full_featured.png,https://media.fortniteapi.io/images/cosmetics/b6468a2-8d5f9bd-1385673-07f969a/v2/background.png,https://media.fortniteapi.io/images/cosmetics/b6468a2-8d5f9bd-1385673-07f969a/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/b6468a2-8d5f9bd-1385673-07f969a/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,EID_CrissCross,Criss Cross,Get your point across.,,500,,False,False,False,2018-11-03,2025-09-13,0.02,,,/Game/Athena/Items/Cosmetics/Dances/EID_CrissCross,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.6']","['emoteDuration:4.73', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-09-27,6.0,https://media.fortniteapi.io/images/c771f4f-b9e0683-c2e66d0-513e90a/transparent.png,https://media.fortniteapi.io/images/c771f4f-b9e0683-c2e66d0-513e90a/full_featured.png,https://media.fortniteapi.io/images/cosmetics/c771f4f-b9e0683-c2e66d0-513e90a/v2/background.png,https://media.fortniteapi.io/images/cosmetics/c771f4f-b9e0683-c2e66d0-513e90a/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/c771f4f-b9e0683-c2e66d0-513e90a/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,EID_Dab,Dab,Express yourself on the battlefield.,,500,,False,False,False,2017-12-24,2025-06-24,0.12,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Dab,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.1']",['emoteDuration:1.29'],,emote,Emote,Rare,RARE,2017-10-24,1.7.2,https://media.fortniteapi.io/images/3cda3b0-70df151-00df049-e332471/transparent.png,https://media.fortniteapi.io/images/3cda3b0-70df151-00df049-e332471/full_featured.png,https://media.fortniteapi.io/images/cosmetics/3cda3b0-70df151-00df049-e332471/v2/background.png,https://media.fortniteapi.io/images/cosmetics/3cda3b0-70df151-00df049-e332471/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/3cda3b0-70df151-00df049-e332471/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,EID_Shinobi,Dragon Stance,Form of the dragon.,,0,,False,False,False,,,0.03,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Shinobi,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.Season8.BattlePass.Paid', 'Cosmetics.Set.DragonNinja', 'Cosmetics.Filter.Season.8']",['emoteDuration:4.23'],,emote,Emote,Rare,RARE,2019-02-28,8.00,https://media.fortniteapi.io/images/2b0f30b-b53c2ce-2c525c8-571e276/transparent.png,,https://media.fortniteapi.io/images/cosmetics/2b0f30b-b53c2ce-2c525c8-571e276/v2/background.png,https://media.fortniteapi.io/images/cosmetics/2b0f30b-b53c2ce-2c525c8-571e276/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/2b0f30b-b53c2ce-2c525c8-571e276/v2/info.en.png,,,DragonNinja,Brood,Part of the Brood set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,EID_DrumMajor,Drum Major,"Lead the line, and step in time.",,500,,False,False,False,2019-03-21,2025-11-28,0.01,,,/Game/Athena/Items/Cosmetics/Dances/EID_DrumMajor,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.Traversal', 'Cosmetics.Filter.Season.8']","['emoteDuration:2.80', 'emoteLoop']",,emote,Emote,Rare,RARE,2019-02-28,8.00,https://media.fortniteapi.io/images/9fc4f6c-d30161f-646987a-0af7637/transparent.png,https://media.fortniteapi.io/images/9fc4f6c-d30161f-646987a-0af7637/full_featured.png,https://media.fortniteapi.io/images/cosmetics/9fc4f6c-d30161f-646987a-0af7637/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9fc4f6c-d30161f-646987a-0af7637/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9fc4f6c-d30161f-646987a-0af7637/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,EID_KEagle,Eagle,Believe you can fly.,,500,,False,False,False,2018-06-30,2025-12-22,0.08,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_KEagle,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.4', 'Emote.Mech.Disabled.Design']","['emoteDuration:4.10', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-05-01,4.0,https://media.fortniteapi.io/images/39c9265-7a604af-7d2e3e1-8c9eb9d/transparent.png,https://media.fortniteapi.io/images/39c9265-7a604af-7d2e3e1-8c9eb9d/full_featured.png,https://media.fortniteapi.io/images/cosmetics/39c9265-7a604af-7d2e3e1-8c9eb9d/v2/background.png,https://media.fortniteapi.io/images/cosmetics/39c9265-7a604af-7d2e3e1-8c9eb9d/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/39c9265-7a604af-7d2e3e1-8c9eb9d/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,EID_ElectroSwing,Electro Swing,"Brand new groove, old school swing.",,500,,False,False,False,2018-10-22,2025-06-24,0.55,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_ElectroSwing,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.6', 'Emote.Mech.Disabled.Design']","['emoteDuration:8.00', 'emoteLoop']",,emote,Emote,Rare,RARE,2018-09-27,6.0,https://media.fortniteapi.io/images/d3c7281-7ea64be-5953632-71ab90e/transparent.png,https://media.fortniteapi.io/images/d3c7281-7ea64be-5953632-71ab90e/full_featured.png,https://media.fortniteapi.io/images/cosmetics/d3c7281-7ea64be-5953632-71ab90e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d3c7281-7ea64be-5953632-71ab90e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d3c7281-7ea64be-5953632-71ab90e/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
