Unnamed: 0,id,name,description,series,price,builtInEmote,copyrightedAudio,upcoming,reactive,releaseDate,lastAppearance,interest,video,audio,path,gameplayTags,apiTags,battlepass,type.id,type.name,rarity.id,rarity.name,added.date,added.version,images.icon,images.featured,images.background,images.icon_background,images.full_background,juno.icon,beans.icon,set.id,set.name,set.partOf,battlepass.season,battlepass.tier,battlepass.page,battlepass.type,battlepass.displayText.chapter,battlepass.displayText.season,battlepass.displayText.chapterSeason,battlepass.battlePassName,set,series.id,series.name,builtInEmote.id,builtInEmote.type.id,builtInEmote.type.name,builtInEmote.name,builtInEmote.description,builtInEmote.rarity.id,builtInEmote.rarity.name,builtInEmote.series,builtInEmote.images.icon,builtInEmote.images.featured,builtInEmote.images.background,builtInEmote.images.icon_background,builtInEmote.images.full_background,builtInEmote.video,builtInEmote.series.id,builtInEmote.series.name,display_assets_url
1509,CID_463_Athena_Commando_M_Hairy,Bigfoot,International man of mystery.,,1200,,False,False,False,2019-06-29,2025-03-05,0.0,,,/Game/Athena/Items/Cosmetics/Characters/CID_463_Athena_Commando_M_Hairy,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.Hairy', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BarefootHeavy', 'SoundLibrary.ID.ClothingType.Scales', 'SoundLibrary.ID.HandType.Bare']",[],,outfit,Outfit,Rare,RARE,2019-06-18,1.6.0,https://media.fortniteapi.io/images/8f227905f8f190434750999cd3b10fe9/transparent.png,https://media.fortniteapi.io/images/8f227905f8f190434750999cd3b10fe9/full_featured.png,https://media.fortniteapi.io/images/cosmetics/8f227905f8f190434750999cd3b10fe9/v2/background.png,https://media.fortniteapi.io/images/cosmetics/8f227905f8f190434750999cd3b10fe9/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/8f227905f8f190434750999cd3b10fe9/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_463_athena_commando_m_hairy.png,,Hairy,Bigfoot,Part of the Bigfoot set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_463_M_Hairy/MI_0.png
1510,CID_464_Athena_Commando_M_Flamingo,King Flamingo,Some of us were born to fly...,,800,,False,False,False,2019-07-06,2025-04-12,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_464_Athena_Commando_M_Flamingo,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.Flamingo', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Uncommon,UNCOMMON,2019-06-18,1.6.0,https://media.fortniteapi.io/images/d213259c4aeefe525b759fb3f3d573b7/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d213259c4aeefe525b759fb3f3d573b7/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d213259c4aeefe525b759fb3f3d573b7/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d213259c4aeefe525b759fb3f3d573b7/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_464_athena_commando_m_flamingo.png,https://media.fortniteapi.io/images/icons/beans/cid_464_athena_commando_m_flamingo.png,Flamingo,Flamingo,Part of the Flamingo set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_464_M_Flamingo/MI_0.png
1511,CID_465_Athena_Commando_M_PuffyVest,Gage,Instigate. Escalate. Overcome.,,800,,False,False,False,2019-07-03,2025-02-21,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_465_Athena_Commando_M_PuffyVest,"['Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.GearTactical', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Uncommon,UNCOMMON,2019-06-18,1.6.0,https://media.fortniteapi.io/images/9f6b4eade86e6cc4f5728d0577000fd1/transparent.png,,https://media.fortniteapi.io/images/cosmetics/9f6b4eade86e6cc4f5728d0577000fd1/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9f6b4eade86e6cc4f5728d0577000fd1/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9f6b4eade86e6cc4f5728d0577000fd1/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_465_athena_commando_m_puffyvest.png,https://media.fortniteapi.io/images/icons/beans/cid_465_athena_commando_m_puffyvest.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_465_M_PuffyVest/MI_0.png
1512,CID_468_Athena_Commando_F_TennisWhite,Match Point,Serving with skill.,,800,,False,False,False,2019-07-01,2025-03-27,0.0,,,/Game/Athena/Items/Cosmetics/Characters/CID_468_Athena_Commando_F_TennisWhite,"['Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Uncommon,UNCOMMON,2019-06-18,1.6.0,https://media.fortniteapi.io/images/7c4f3abe05ac72b37f97bdd8d9d0d616/transparent.png,,https://media.fortniteapi.io/images/cosmetics/7c4f3abe05ac72b37f97bdd8d9d0d616/v2/background.png,https://media.fortniteapi.io/images/cosmetics/7c4f3abe05ac72b37f97bdd8d9d0d616/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/7c4f3abe05ac72b37f97bdd8d9d0d616/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_468_athena_commando_f_tenniswhite.png,https://media.fortniteapi.io/images/icons/beans/cid_468_athena_commando_f_tenniswhite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_468_A_F_TennisWhite/MI_0.png
1513,CID_469_Athena_Commando_F_BattleSuit,Singularity,The first and the last.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_469_Athena_Commando_F_BattleSuit,"['Cosmetics.QuestsMetaData.SuperDuper', 'Cosmetics.UserFacingFlags.HasUpgradeQuests', 'Cosmetics.Source.Season9.BattlePass.Paid', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Legendary,LEGENDARY,2019-06-18,1.6.0,https://media.fortniteapi.io/images/e35587e60f9e73a1138a83d7379c0885/transparent.png,,https://media.fortniteapi.io/images/cosmetics/e35587e60f9e73a1138a83d7379c0885/v2/background.png,https://media.fortniteapi.io/images/cosmetics/e35587e60f9e73a1138a83d7379c0885/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/e35587e60f9e73a1138a83d7379c0885/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_469_athena_commando_f_battlesuit.png,https://media.fortniteapi.io/images/icons/beans/cid_469_athena_commando_f_battlesuit.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,CID_437_Athena_Commando_F_AztecEclipse,Shadowbird,"Fly in light, live in the eclipse.",,0,,False,False,False,2019-08-19,2020-07-10,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_437_Athena_Commando_F_AztecEclipse,"['Cosmetics.Set.Aztec', 'Cosmetics.Source.RMT.Eclipse', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Epic,Epic,2019-06-26,1.6.0,https://media.fortniteapi.io/images/84b2d20f4c7543d20d13c66d209dc00b/transparent.png,,https://media.fortniteapi.io/images/cosmetics/84b2d20f4c7543d20d13c66d209dc00b/v2/background.png,https://media.fortniteapi.io/images/cosmetics/84b2d20f4c7543d20d13c66d209dc00b/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/84b2d20f4c7543d20d13c66d209dc00b/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_437_athena_commando_f_aztececlipse.png,https://media.fortniteapi.io/images/icons/beans/cid_437_athena_commando_f_aztececlipse.png,Aztec,Sun Soldiers,Part of the Sun Soldiers set.,,,,,,,,,,ShadowSeries,Shadow Series,,,,,,,,,,,,,,,,,
1569,CID_438_Athena_Commando_M_WinterGhoulEclipse,Perfect Shadow,Become the ominous shadow.,,0,,False,False,False,2019-08-19,2020-07-10,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_438_Athena_Commando_M_WinterGhoulEclipse,"['Cosmetics.Source.RMT.Eclipse', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare']",[],,outfit,Outfit,Epic,Epic,2019-06-26,1.6.0,https://media.fortniteapi.io/images/18ec7b8c51e93f5c11fa682aa32dd0aa/transparent.png,,https://media.fortniteapi.io/images/cosmetics/18ec7b8c51e93f5c11fa682aa32dd0aa/v2/background.png,https://media.fortniteapi.io/images/cosmetics/18ec7b8c51e93f5c11fa682aa32dd0aa/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/18ec7b8c51e93f5c11fa682aa32dd0aa/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_438_athena_commando_m_winterghouleclipse.png,https://media.fortniteapi.io/images/icons/beans/cid_438_athena_commando_m_winterghouleclipse.png,,,,,,,,,,,,,ShadowSeries,Shadow Series,,,,,,,,,,,,,,,,,
1570,CID_439_Athena_Commando_F_SkullBriteEclipse,Shadow Skully,Eclipse the world with stylish domination.,,0,,False,False,False,2019-08-19,2020-07-10,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_439_Athena_Commando_F_SkullBriteEclipse,"['Cosmetics.Set.SkullBrite', 'Cosmetics.Source.RMT.Eclipse', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.GearTactical', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Epic,Epic,2019-06-26,1.6.0,https://media.fortniteapi.io/images/d115cdd5a81706b869687402dd6dfc38/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d115cdd5a81706b869687402dd6dfc38/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d115cdd5a81706b869687402dd6dfc38/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d115cdd5a81706b869687402dd6dfc38/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_439_athena_commando_f_skullbriteeclipse.png,https://media.fortniteapi.io/images/icons/beans/cid_439_athena_commando_f_skullbriteeclipse.png,SkullBrite,Skull & Bows,Part of the Skull & Bows set.,,,,,,,,,,ShadowSeries,Shadow Series,,,,,,,,,,,,,,,,,
1577,CID_415_Athena_Commando_F_AssassinSuit,Sofia,The assassin's assassin.,,1500,,False,False,False,2019-06-28,2021-03-25,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_415_Athena_Commando_F_AssassinSuit,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.AssassinSuit', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare']",[],,outfit,Outfit,Epic,Epic,2019-06-28,1.6.0,https://media.fortniteapi.io/images/d9174e8bc892b4d8b32b4efcd5b7c56c/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d9174e8bc892b4d8b32b4efcd5b7c56c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d9174e8bc892b4d8b32b4efcd5b7c56c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d9174e8bc892b4d8b32b4efcd5b7c56c/v2/info.en.png,,,AssassinSuit,John Wick,Part of the John Wick set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_415_F_AssassinSuit/MI_0.png
1582,CID_466_Athena_Commando_M_WeirdObjectsCreature,Demogorgon,Turn the battle upside down.,,1200,,False,False,False,2019-07-05,2025-02-04,0.03,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_466_Athena_Commando_M_WeirdObjectsCreature,"['Cosmetics.Set.WeirdObjects', 'Cosmetics.Source.ItemShop', 'Phoebe.Cosmetic.Minus.Zone2', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BarefootHeavy', 'SoundLibrary.ID.ClothingType.Scales', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Gating.RatingMin.Teen']",[],,outfit,Outfit,Rare,RARE,2019-07-05,1.6.0,https://media.fortniteapi.io/images/f55bcfbbab7ac7749e6f4b4bbd7b301f/transparent.png,,https://media.fortniteapi.io/images/cosmetics/f55bcfbbab7ac7749e6f4b4bbd7b301f/v2/background.png,https://media.fortniteapi.io/images/cosmetics/f55bcfbbab7ac7749e6f4b4bbd7b301f/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/f55bcfbbab7ac7749e6f4b4bbd7b301f/v2/info.en.png,,,WeirdObjects,Stranger Things,Part of the Stranger Things set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_466_WeirdObjectsCreature/MI_0.png
1583,CID_467_Athena_Commando_M_WeirdObjectsPolice,Chief Hopper,Hawkins PD's finest.,,1500,,False,False,False,2019-07-05,2025-02-04,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_467_Athena_Commando_M_WeirdObjectsPolice,"['Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Source.ItemShop', 'Cosmetics.Set.WeirdObjects', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare']",[],,outfit,Outfit,Epic,Epic,2019-07-05,1.6.0,https://media.fortniteapi.io/images/d76377f1027763463a3ce42a7785c849/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d76377f1027763463a3ce42a7785c849/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d76377f1027763463a3ce42a7785c849/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d76377f1027763463a3ce42a7785c849/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_467_athena_commando_m_weirdobjectspolice.png,,WeirdObjects,Stranger Things,Part of the Stranger Things set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_467_WeirdObjectsPolice/MI_0.png
1587,CID_470_Athena_Commando_M_Anarchy,Anarchy Agent,Go your own way.,,800,,False,False,False,2019-08-01,2025-03-16,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_470_Athena_Commando_M_Anarchy,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.Anarchy', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.DontCrossArms']",[],,outfit,Outfit,Uncommon,UNCOMMON,2019-07-17,1.6.0,https://media.fortniteapi.io/images/8622417839a7c024d848d899c777e213/transparent.png,,https://media.fortniteapi.io/images/cosmetics/8622417839a7c024d848d899c777e213/v2/background.png,https://media.fortniteapi.io/images/cosmetics/8622417839a7c024d848d899c777e213/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/8622417839a7c024d848d899c777e213/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_470_athena_commando_m_anarchy.png,https://media.fortniteapi.io/images/icons/beans/cid_470_athena_commando_m_anarchy.png,Anarchy,Anarchy,Part of the Anarchy set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_470_M_Anarchy/MI_0.png
1588,CID_471_Athena_Commando_F_Bani,Bachii,Adorably mysterious.,,1200,,False,False,False,2019-07-30,2025-03-14,0.02,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_471_Athena_Commando_F_Bani,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.Bani', 'Cosmetics.Filter.Season.9', 'Cosmetics.UserFacingFlags.HasVariants', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Rare,RARE,2019-07-17,1.6.0,https://media.fortniteapi.io/images/4a244d6e68a3dada964be2744e9b9a2c/transparent.png,,https://media.fortniteapi.io/images/cosmetics/4a244d6e68a3dada964be2744e9b9a2c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/4a244d6e68a3dada964be2744e9b9a2c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/4a244d6e68a3dada964be2744e9b9a2c/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_471_athena_commando_f_bani.png,https://media.fortniteapi.io/images/icons/beans/cid_471_athena_commando_f_bani.png,Bani,Battle Bun,Part of the Battle Bun set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_471_f_bani/MI_0.png
1589,CID_472_Athena_Commando_F_CyberKarate,Tsuki,Unpredictable and unforgiving.,,1200,,False,False,False,2019-07-21,2025-05-07,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_472_Athena_Commando_F_CyberKarate,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.CyberKarate', 'Cosmetics.Filter.Season.9', 'Cosmetics.UserFacingFlags.HasVariants', 'SoundLibrary.ID.StepType.BootsMetal', 'SoundLibrary.ID.ClothingType.Robot', 'SoundLibrary.ID.HandType.Robot', 'Cosmetics.FrontEndPose.IsRebirth']",[],,outfit,Outfit,Rare,RARE,2019-07-17,1.6.0,https://media.fortniteapi.io/images/398ff504ae8deedd35f35022a820c2c5/transparent.png,,https://media.fortniteapi.io/images/cosmetics/398ff504ae8deedd35f35022a820c2c5/v2/background.png,https://media.fortniteapi.io/images/cosmetics/398ff504ae8deedd35f35022a820c2c5/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/398ff504ae8deedd35f35022a820c2c5/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_472_athena_commando_f_cyberkarate.png,https://media.fortniteapi.io/images/icons/beans/cid_472_athena_commando_f_cyberkarate.png,CyberKarate,Kata Tech,Part of the Kata Tech set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_472_F_CyberKarate/MI_0.png
1590,CID_473_Athena_Commando_M_CyberKarate,Copper Wasp,Karate master known for his vicious sting.,,1500,,False,False,False,2019-07-21,2025-03-27,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_473_Athena_Commando_M_CyberKarate,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.CyberKarate', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BootsMetal', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Robot']",[],,outfit,Outfit,Epic,Epic,2019-07-17,1.6.0,https://media.fortniteapi.io/images/10b9068dd310d1835bb3f9b03d4145d2/transparent.png,,https://media.fortniteapi.io/images/cosmetics/10b9068dd310d1835bb3f9b03d4145d2/v2/background.png,https://media.fortniteapi.io/images/cosmetics/10b9068dd310d1835bb3f9b03d4145d2/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/10b9068dd310d1835bb3f9b03d4145d2/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_473_athena_commando_m_cyberkarate.png,https://media.fortniteapi.io/images/icons/beans/cid_473_athena_commando_m_cyberkarate.png,CyberKarate,Kata Tech,Part of the Kata Tech set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_473_M_CyberKarate/MI_0.png
1591,CID_476_Athena_Commando_F_FutureBiker,Mika,Riding into the future.,,1200,,False,False,False,2019-07-24,2025-03-21,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_476_Athena_Commando_F_FutureBiker,"['Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Robot']",[],,outfit,Outfit,Rare,RARE,2019-07-17,1.6.0,https://media.fortniteapi.io/images/bc5df728596244ffb114567368b00148/transparent.png,,https://media.fortniteapi.io/images/cosmetics/bc5df728596244ffb114567368b00148/v2/background.png,https://media.fortniteapi.io/images/cosmetics/bc5df728596244ffb114567368b00148/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/bc5df728596244ffb114567368b00148/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_476_athena_commando_f_futurebiker.png,https://media.fortniteapi.io/images/icons/beans/cid_476_athena_commando_f_futurebiker.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_476_F_FutureBiker/MI_0.png
1592,CID_477_Athena_Commando_F_SpaceSuit,Astro Assassin,Out of this atmosphere.,,1500,,False,False,False,2019-09-08,2025-01-30,0.0,,,/Game/Athena/Items/Cosmetics/Characters/CID_477_Athena_Commando_F_SpaceSuit,"['Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.9', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Epic,Epic,2019-07-17,1.6.0,https://media.fortniteapi.io/images/fcbc05f4c6cd79f0bfc41377ae422fb9/transparent.png,https://media.fortniteapi.io/images/fcbc05f4c6cd79f0bfc41377ae422fb9/full_featured.png,https://media.fortniteapi.io/images/cosmetics/fcbc05f4c6cd79f0bfc41377ae422fb9/v2/background.png,https://media.fortniteapi.io/images/cosmetics/fcbc05f4c6cd79f0bfc41377ae422fb9/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/fcbc05f4c6cd79f0bfc41377ae422fb9/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_477_athena_commando_f_spacesuit.png,https://media.fortniteapi.io/images/icons/beans/cid_477_athena_commando_f_spacesuit.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_477_F_SpaceSuit/MI_0.png
1611,CID_442_Athena_Commando_F_BannerA,Banner Trooper,Customize your look by choosing a Banner and color in your Locker.,,800,,False,False,False,2019-07-18,2025-02-19,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_442_Athena_Commando_F_BannerA,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.Banner', 'Cosmetics.Filter.Season.9', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Uncommon,UNCOMMON,2019-07-18,1.6.0,https://media.fortniteapi.io/images/d54d10e4c617f6b45625e95536d15422/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d54d10e4c617f6b45625e95536d15422/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d54d10e4c617f6b45625e95536d15422/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d54d10e4c617f6b45625e95536d15422/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_442_athena_commando_f_bannera.png,https://media.fortniteapi.io/images/icons/beans/cid_442_athena_commando_f_bannera.png,Banner,Banner Brigade,Part of the Banner Brigade set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_442_F_BannerA/MI_0.png
1612,CID_443_Athena_Commando_F_BannerB,Sgt. Sigil,Customize your look by choosing a Banner and color in your Locker.,,800,,False,False,False,2019-07-18,2025-02-19,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_443_Athena_Commando_F_BannerB,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.Banner', 'Cosmetics.Filter.Season.9', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove']",[],,outfit,Outfit,Uncommon,UNCOMMON,2019-07-18,1.6.0,https://media.fortniteapi.io/images/0f2cdaabd101de2406632f891ebab4d6/transparent.png,,https://media.fortniteapi.io/images/cosmetics/0f2cdaabd101de2406632f891ebab4d6/v2/background.png,https://media.fortniteapi.io/images/cosmetics/0f2cdaabd101de2406632f891ebab4d6/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/0f2cdaabd101de2406632f891ebab4d6/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_443_athena_commando_f_bannerb.png,https://media.fortniteapi.io/images/icons/beans/cid_443_athena_commando_f_bannerb.png,Banner,Banner Brigade,Part of the Banner Brigade set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_443_F_BannerB/MI_0.png
